timestamp,cpu_utilization,memory_utilization,network_in,network_out
2025-01-09 12:20:00,34.66,48.62,130.98,122.19
2025-01-09 12:25:00,31.42,61.13,109.4,85.35
2025-01-09 12:30:00,38.41,48.66,111.51,94.43
2025-01-09 12:35:00,42.44,48.7,109.95,116.23
2025-01-09 12:40:00,32.1,49.54,137.49,74.41
2025-01-09 12:45:00,36.2,59.56,113.84,64.53
2025-01-09 12:50:00,37.5,51.3,84.14,104.07
2025-01-09 12:55:00,37.36,46.91,119.03,108.93
2025-01-09 13:00:00,35.38,51.37,89.26,87.0
2025-01-09 13:05:00,38.71,54.81,163.68,89.58
2025-01-09 13:10:00,37.41,47.91,100.69,86.32
2025-01-09 13:15:00,28.81,48.09,116.76,84.4
2025-01-09 13:20:00,39.35,67.67,125.16,112.48
2025-01-09 13:25:00,39.44,49.84,114.23,78.75
2025-01-09 13:30:00,31.18,53.06,114.2,95.22
2025-01-09 13:35:00,35.19,52.8,128.44,83.7
2025-01-09 13:40:00,38.42,52.47,150.52,73.8
2025-01-09 13:45:00,33.95,58.73,135.35,115.66
2025-01-09 13:50:00,40.36,60.69,149.57,90.64
2025-01-09 13:55:00,46.82,53.16,99.07,103.39
2025-01-09 14:00:00,31.07,47.58,126.35,72.85
2025-01-09 14:05:00,28.09,62.65,123.1,86.65
2025-01-09 14:10:00,36.52,54.43,127.02,113.61
2025-01-09 14:15:00,38.61,65.38,147.52,146.57
2025-01-09 14:20:00,33.85,41.53,115.58,64.43
2025-01-09 14:25:00,42.27,56.17,111.89,96.38
2025-01-09 14:30:00,28.31,66.51,130.68,107.42
2025-01-09 14:35:00,38.46,52.88,84.44,88.91
2025-01-09 14:40:00,31.97,53.65,115.26,115.29
2025-01-09 14:45:00,43.6,56.77,117.32,84.4
2025-01-09 14:50:00,44.96,51.65,101.59,102.77
2025-01-09 14:55:00,31.17,53.13,141.14,90.6
2025-01-09 15:00:00,32.25,52.97,98.76,121.95
2025-01-09 15:05:00,39.3,51.24,117.28,87.83
2025-01-09 15:10:00,33.06,62.37,125.86,93.67
2025-01-09 15:15:00,34.77,57.77,147.07,117.02
2025-01-09 15:20:00,35.13,56.5,119.79,81.5
2025-01-09 15:25:00,25.4,59.85,138.72,101.24
2025-01-09 15:30:00,34.93,53.41,134.01,67.19
2025-01-09 15:35:00,31.55,50.35,122.47,80.42
2025-01-09 15:40:00,32.53,51.38,98.21,106.88
2025-01-09 15:45:00,42.22,55.01,91.31,82.17
2025-01-09 15:50:00,28.72,48.64,122.13,90.2
2025-01-09 15:55:00,39.07,52.0,109.15,108.88
2025-01-09 16:00:00,33.61,51.9,138.39,89.57
2025-01-09 16:05:00,33.6,67.75,134.92,114.81
2025-01-09 16:10:00,38.95,38.36,116.31,103.88
2025-01-09 16:15:00,36.7,53.92,96.85,107.84
2025-01-09 16:20:00,37.85,65.35,130.21,122.34
2025-01-09 16:25:00,39.89,55.73,99.64,105.76
2025-01-09 16:30:00,33.44,59.52,104.83,127.7
2025-01-09 16:35:00,32.09,55.6,100.41,116.4
2025-01-09 16:40:00,29.77,51.0,117.23,90.58
2025-01-09 16:45:00,31.12,41.55,143.4,123.28
2025-01-09 16:50:00,50.05,56.23,119.9,104.75
2025-01-09 16:55:00,41.57,50.35,111.14,92.9
2025-01-09 17:00:00,28.65,50.2,89.49,105.01
2025-01-09 17:05:00,28.84,52.01,131.04,120.02
2025-01-09 17:10:00,37.91,65.47,104.39,108.19
2025-01-09 17:15:00,38.29,69.43,122.35,132.8
2025-01-09 17:20:00,38.35,56.3,112.92,119.56
2025-01-09 17:25:00,34.38,52.21,136.76,109.42
2025-01-09 17:30:00,35.07,47.94,116.86,81.53
2025-01-09 17:35:00,37.39,57.81,118.82,96.76
2025-01-09 17:40:00,36.23,65.7,129.71,101.29
2025-01-09 17:45:00,24.76,53.52,162.14,112.54
2025-01-09 17:50:00,34.75,40.73,137.77,111.47
2025-01-09 17:55:00,31.69,59.02,118.23,103.05
2025-01-09 18:00:00,36.88,60.91,120.06,102.17
2025-01-09 18:05:00,50.98,45.48,109.5,112.97
2025-01-09 18:10:00,37.94,56.06,101.0,84.55
2025-01-09 18:15:00,34.58,57.71,108.94,130.52
2025-01-09 18:20:00,40.81,54.56,104.56,63.15
2025-01-09 18:25:00,38.67,50.26,133.07,126.2
2025-01-09 18:30:00,38.4,61.1,98.58,99.19
2025-01-09 18:35:00,39.39,52.58,146.66,118.05
2025-01-09 18:40:00,46.69,46.09,135.04,106.55
2025-01-09 18:45:00,30.8,42.7,120.41,106.23
2025-01-09 18:50:00,38.87,62.57,120.01,109.98
2025-01-09 18:55:00,31.92,58.7,108.85,114.56
2025-01-09 19:00:00,39.38,55.53,125.4,94.08
2025-01-09 19:05:00,32.06,52.36,141.76,118.63
2025-01-09 19:10:00,34.62,51.83,105.94,80.48
2025-01-09 19:15:00,35.28,48.55,89.33,99.9
2025-01-09 19:20:00,41.68,52.41,134.06,115.05
2025-01-09 19:25:00,41.45,42.28,126.49,117.91
2025-01-09 19:30:00,30.68,50.58,97.6,108.29
2025-01-09 19:35:00,37.23,53.13,105.33,92.92
2025-01-09 19:40:00,33.46,58.66,102.82,116.14
2025-01-09 19:45:00,30.76,54.76,105.51,87.95
2025-01-09 19:50:00,36.02,59.77,113.53,131.53
2025-01-09 19:55:00,35.61,63.09,114.67,98.48
2025-01-09 20:00:00,49.34,61.35,106.98,72.29
2025-01-09 20:05:00,39.42,57.82,104.84,78.5
2025-01-09 20:10:00,30.42,55.07,115.42,100.79
2025-01-09 20:15:00,34.53,49.12,123.35,102.52
2025-01-09 20:20:00,42.51,59.44,113.67,135.45
2025-01-09 20:25:00,47.9,65.08,143.17,81.31
2025-01-09 20:30:00,29.58,57.05,130.16,100.71
2025-01-09 20:35:00,28.16,66.5,88.18,80.93
2025-01-09 20:40:00,46.96,45.85,130.47,91.13
2025-01-09 20:45:00,39.6,48.08,132.11,130.31
2025-01-09 20:50:00,33.36,60.13,111.31,79.55
2025-01-09 20:55:00,40.43,56.59,90.1,110.57
2025-01-09 21:00:00,24.63,62.88,120.16,107.07
2025-01-09 21:05:00,37.87,54.91,119.85,99.56
2025-01-09 21:10:00,39.54,49.79,97.57,109.35
2025-01-09 21:15:00,42.58,53.72,90.98,79.12
2025-01-09 21:20:00,32.94,45.8,118.25,129.81
2025-01-09 21:25:00,38.48,48.23,115.34,134.65
2025-01-09 21:30:00,33.48,60.83,111.65,100.85
2025-01-09 21:35:00,39.43,60.24,118.33,143.62
2025-01-09 21:40:00,33.73,57.18,97.94,92.82
2025-01-09 21:45:00,36.22,44.67,111.3,107.21
2025-01-09 21:50:00,33.33,52.85,130.67,125.77
2025-01-09 21:55:00,41.61,47.65,113.0,91.74
2025-01-09 22:00:00,42.7,62.06,86.56,75.13
2025-01-09 22:05:00,37.28,51.5,110.55,70.99
2025-01-09 22:10:00,38.7,48.49,98.6,137.09
2025-01-09 22:15:00,31.31,55.18,125.34,90.48
2025-01-09 22:20:00,37.11,51.16,126.38,96.66
2025-01-09 22:25:00,38.41,63.9,86.82,79.97
2025-01-09 22:30:00,51.81,50.59,135.18,117.07
2025-01-09 22:35:00,33.2,46.6,97.76,85.93
2025-01-09 22:40:00,46.13,42.08,151.18,91.16
2025-01-09 22:45:00,43.84,54.82,119.02,105.39
2025-01-09 22:50:00,40.31,51.63,95.07,80.85
2025-01-09 22:55:00,47.75,46.43,97.16,96.79
2025-01-09 23:00:00,40.87,62.14,126.96,125.24
2025-01-09 23:05:00,41.0,59.0,112.17,107.71
2025-01-09 23:10:00,38.84,54.83,118.07,102.35
2025-01-09 23:15:00,45.28,63.19,152.26,103.87
2025-01-09 23:20:00,44.69,58.98,106.02,93.0
2025-01-09 23:25:00,36.13,50.06,121.2,135.93
2025-01-09 23:30:00,32.71,48.76,148.4,85.38
2025-01-09 23:35:00,38.34,59.91,125.41,103.8
2025-01-09 23:40:00,35.41,57.38,87.87,102.07
2025-01-09 23:45:00,39.14,56.02,130.11,118.16
2025-01-09 23:50:00,45.7,49.92,96.74,119.86
2025-01-09 23:55:00,37.27,58.65,148.14,99.42
2025-01-10 00:00:00,39.4,50.47,103.54,105.23
2025-01-10 00:05:00,39.95,54.39,179.39,105.91
2025-01-10 00:10:00,43.95,63.68,149.35,59.1
2025-01-10 00:15:00,28.53,51.03,104.07,71.4
2025-01-10 00:20:00,36.78,45.56,120.4,89.11
2025-01-10 00:25:00,40.92,48.68,135.07,89.89
2025-01-10 00:30:00,45.91,60.97,135.67,78.41
2025-01-10 00:35:00,37.5,56.53,128.85,113.49
2025-01-10 00:40:00,30.63,54.23,145.04,100.04
2025-01-10 00:45:00,43.16,51.95,117.54,96.14
2025-01-10 00:50:00,36.93,57.91,112.67,77.39
2025-01-10 00:55:00,34.21,49.91,113.06,99.2
2025-01-10 01:00:00,37.09,56.83,137.17,52.72
2025-01-10 01:05:00,39.34,50.61,127.3,97.07
2025-01-10 01:10:00,37.29,49.61,125.83,101.14
2025-01-10 01:15:00,29.33,51.18,135.9,104.35
2025-01-10 01:20:00,44.9,52.75,78.98,71.85
2025-01-10 01:25:00,46.84,54.71,126.2,104.05
2025-01-10 01:30:00,43.77,56.41,124.37,81.25
2025-01-10 01:35:00,34.87,32.87,153.38,85.38
2025-01-10 01:40:00,39.6,50.15,89.43,112.92
2025-01-10 01:45:00,40.63,52.65,151.14,136.25
2025-01-10 01:50:00,43.71,64.03,121.51,100.92
2025-01-10 01:55:00,44.1,48.52,129.78,85.29
2025-01-10 02:00:00,37.14,55.98,153.52,103.4
2025-01-10 02:05:00,41.27,63.97,131.22,116.9
2025-01-10 02:10:00,43.2,47.12,128.01,111.18
2025-01-10 02:15:00,48.24,57.36,124.85,149.38
2025-01-10 02:20:00,44.53,50.19,110.33,87.12
2025-01-10 02:25:00,45.01,51.97,119.43,104.54
2025-01-10 02:30:00,41.53,50.18,105.69,127.88
2025-01-10 02:35:00,48.21,50.61,119.11,126.75
2025-01-10 02:40:00,43.26,71.33,73.28,64.9
2025-01-10 02:45:00,36.96,60.07,128.58,99.94
2025-01-10 02:50:00,48.33,61.61,117.57,126.72
2025-01-10 02:55:00,44.85,57.95,113.28,152.03
2025-01-10 03:00:00,39.2,45.36,124.4,112.67
2025-01-10 03:05:00,39.07,57.37,91.33,93.38
2025-01-10 03:10:00,43.0,61.44,158.59,81.83
2025-01-10 03:15:00,43.88,49.88,117.94,139.94
2025-01-10 03:20:00,42.6,60.79,117.08,113.12
2025-01-10 03:25:00,43.22,59.23,100.69,84.73
2025-01-10 03:30:00,50.21,66.11,120.48,96.34
2025-01-10 03:35:00,47.12,52.49,147.74,105.58
2025-01-10 03:40:00,42.77,48.41,140.72,109.79
2025-01-10 03:45:00,46.57,52.83,137.09,83.81
2025-01-10 03:50:00,36.75,63.61,130.93,88.94
2025-01-10 03:55:00,43.95,44.03,112.83,70.25
2025-01-10 04:00:00,51.06,42.59,91.0,118.72
2025-01-10 04:05:00,40.97,55.54,115.98,93.85
2025-01-10 04:10:00,37.88,52.34,115.28,108.39
2025-01-10 04:15:00,38.9,55.05,140.98,125.6
2025-01-10 04:20:00,36.77,60.67,126.19,103.96
2025-01-10 04:25:00,38.34,51.68,152.25,97.97
2025-01-10 04:30:00,40.46,43.76,143.95,103.49
2025-01-10 04:35:00,35.34,67.27,110.87,101.14
2025-01-10 04:40:00,42.49,49.02,84.1,122.43
2025-01-10 04:45:00,46.98,48.65,147.71,105.6
2025-01-10 04:50:00,37.98,61.62,147.19,90.2
2025-01-10 04:55:00,50.16,52.69,92.68,118.86
2025-01-10 05:00:00,45.17,54.62,150.18,122.15
2025-01-10 05:05:00,47.82,57.9,127.64,75.91
2025-01-10 05:10:00,39.43,61.5,123.21,127.59
2025-01-10 05:15:00,47.04,53.0,152.3,106.56
2025-01-10 05:20:00,37.36,64.12,146.89,105.1
2025-01-10 05:25:00,47.32,42.19,133.03,118.12
2025-01-10 05:30:00,43.78,59.56,129.46,89.79
2025-01-10 05:35:00,86.16,49.96,132.33,207.54
2025-01-10 05:40:00,37.14,63.23,112.0,93.22
2025-01-10 05:45:00,38.59,55.85,118.9,73.45
2025-01-10 05:50:00,46.1,50.96,101.95,82.04
2025-01-10 05:55:00,38.42,58.98,113.34,110.21
2025-01-10 06:00:00,45.53,60.36,112.67,82.98
2025-01-10 06:05:00,36.43,58.85,107.29,128.98
2025-01-10 06:10:00,47.56,48.82,122.73,121.41
2025-01-10 06:15:00,37.2,52.1,113.52,124.0
2025-01-10 06:20:00,46.18,54.98,130.04,102.25
2025-01-10 06:25:00,46.6,54.75,87.55,104.64
2025-01-10 06:30:00,40.03,59.5,117.73,78.51
2025-01-10 06:35:00,46.48,42.91,122.63,117.92
2025-01-10 06:40:00,44.92,57.01,113.79,106.84
2025-01-10 06:45:00,40.97,53.26,116.55,110.21
2025-01-10 06:50:00,38.67,49.97,88.3,130.39
2025-01-10 06:55:00,33.95,50.55,127.13,89.09
2025-01-10 07:00:00,45.57,53.71,132.95,97.73
2025-01-10 07:05:00,36.04,33.39,129.87,105.88
2025-01-10 07:10:00,44.39,50.79,140.77,83.16
2025-01-10 07:15:00,42.65,49.75,124.03,96.62
2025-01-10 07:20:00,47.41,58.2,129.57,108.87
2025-01-10 07:25:00,42.56,50.17,123.12,94.14
2025-01-10 07:30:00,42.47,53.71,133.75,123.56
2025-01-10 07:35:00,47.83,64.25,88.46,72.8
2025-01-10 07:40:00,45.89,60.97,102.13,120.21
2025-01-10 07:45:00,45.85,60.41,151.74,111.9
2025-01-10 07:50:00,46.66,52.0,70.79,89.76
2025-01-10 07:55:00,36.69,58.26,117.2,83.36
2025-01-10 08:00:00,48.2,53.6,143.45,62.55
2025-01-10 08:05:00,47.53,53.82,118.13,85.69
2025-01-10 08:10:00,39.44,57.46,111.9,118.85
2025-01-10 08:15:00,43.35,51.42,122.59,98.99
2025-01-10 08:20:00,44.42,63.96,112.94,120.93
2025-01-10 08:25:00,44.0,54.04,120.62,88.84
2025-01-10 08:30:00,46.39,58.71,106.33,112.73
2025-01-10 08:35:00,51.93,63.73,142.17,87.09
2025-01-10 08:40:00,50.23,61.19,148.47,82.62
2025-01-10 08:45:00,38.31,46.55,117.33,98.07
2025-01-10 08:50:00,48.03,57.67,92.27,88.03
2025-01-10 08:55:00,51.61,60.1,109.52,72.23
2025-01-10 09:00:00,46.95,60.35,116.32,96.72
2025-01-10 09:05:00,50.53,48.32,130.11,101.92
2025-01-10 09:10:00,55.18,51.06,99.84,122.83
2025-01-10 09:15:00,50.29,60.97,104.62,116.86
2025-01-10 09:20:00,46.47,50.43,130.21,121.96
2025-01-10 09:25:00,50.5,53.2,138.78,112.97
2025-01-10 09:30:00,46.05,64.46,107.57,105.99
2025-01-10 09:35:00,45.49,54.71,93.34,77.88
2025-01-10 09:40:00,43.66,50.64,185.68,102.7
2025-01-10 09:45:00,53.29,49.73,135.67,110.74
2025-01-10 09:50:00,41.43,57.0,114.66,126.23
2025-01-10 09:55:00,53.23,47.0,137.38,112.35
2025-01-10 10:00:00,48.12,53.52,117.51,122.33
2025-01-10 10:05:00,38.67,57.0,137.34,81.42
2025-01-10 10:10:00,47.56,62.79,123.19,94.12
2025-01-10 10:15:00,35.27,59.01,121.83,107.73
2025-01-10 10:20:00,48.95,50.72,117.73,120.9
2025-01-10 10:25:00,50.3,62.07,91.05,97.39
2025-01-10 10:30:00,42.96,53.2,158.76,98.52
2025-01-10 10:35:00,46.59,47.59,101.17,112.37
2025-01-10 10:40:00,55.79,53.97,92.8,79.73
2025-01-10 10:45:00,43.54,63.63,115.74,128.93
2025-01-10 10:50:00,40.83,55.99,100.77,84.18
2025-01-10 10:55:00,53.58,55.08,118.97,65.47
2025-01-10 11:00:00,56.04,64.82,133.76,100.18
2025-01-10 11:05:00,46.29,46.41,139.91,130.57
2025-01-10 11:10:00,51.38,47.29,136.29,110.56
2025-01-10 11:15:00,53.08,45.3,113.89,113.52
2025-01-10 11:20:00,42.71,57.24,120.99,100.74
2025-01-10 11:25:00,44.05,56.0,128.16,97.26
2025-01-10 11:30:00,52.68,64.26,84.84,72.19
2025-01-10 11:35:00,55.0,56.46,131.41,59.33
2025-01-10 11:40:00,49.44,52.58,90.85,103.53
2025-01-10 11:45:00,42.27,55.01,160.81,123.63
2025-01-10 11:50:00,56.66,55.71,111.91,106.19
2025-01-10 11:55:00,44.12,44.97,116.3,111.22
2025-01-10 12:00:00,45.15,71.26,104.61,128.51
2025-01-10 12:05:00,48.59,58.12,107.4,105.92
2025-01-10 12:10:00,54.69,56.26,165.48,97.79
2025-01-10 12:15:00,51.24,58.69,138.81,85.27
2025-01-10 12:20:00,49.1,59.26,89.02,136.4
2025-01-10 12:25:00,49.39,54.16,150.08,109.48
2025-01-10 12:30:00,47.34,51.21,143.86,83.02
2025-01-10 12:35:00,91.06,58.6,114.38,176.17
2025-01-10 12:40:00,34.58,57.31,126.13,122.56
2025-01-10 12:45:00,45.79,50.14,119.7,81.33
2025-01-10 12:50:00,48.53,63.51,159.45,133.37
2025-01-10 12:55:00,41.62,56.76,104.07,50.38
2025-01-10 13:00:00,49.36,59.38,122.92,125.61
2025-01-10 13:05:00,92.77,63.35,111.44,196.06
2025-01-10 13:10:00,56.3,55.13,91.34,102.13
2025-01-10 13:15:00,55.44,56.9,163.83,96.84
2025-01-10 13:20:00,45.3,59.86,96.37,134.03
2025-01-10 13:25:00,46.92,50.65,124.4,112.73
2025-01-10 13:30:00,47.36,55.32,85.19,83.74
2025-01-10 13:35:00,45.52,55.75,112.02,69.06
2025-01-10 13:40:00,48.8,49.26,128.44,103.19
2025-01-10 13:45:00,44.08,68.91,103.51,99.98
2025-01-10 13:50:00,42.27,46.56,131.74,72.64
2025-01-10 13:55:00,51.09,47.21,114.62,99.0
2025-01-10 14:00:00,51.17,62.89,143.2,89.67
2025-01-10 14:05:00,44.05,59.28,147.24,100.17
2025-01-10 14:10:00,52.6,48.84,108.27,113.07
2025-01-10 14:15:00,45.02,58.64,121.53,126.87
2025-01-10 14:20:00,49.49,63.81,123.67,116.36
2025-01-10 14:25:00,52.38,54.82,132.39,87.01
2025-01-10 14:30:00,48.16,70.59,120.29,106.64
2025-01-10 14:35:00,50.65,44.66,123.8,101.14
2025-01-10 14:40:00,45.84,59.16,115.13,76.02
2025-01-10 14:45:00,47.49,62.0,122.3,107.17
2025-01-10 14:50:00,47.5,60.35,145.96,133.42
2025-01-10 14:55:00,44.84,53.77,132.92,100.58
2025-01-10 15:00:00,47.74,53.26,134.03,71.3
2025-01-10 15:05:00,40.93,57.66,134.46,100.54
2025-01-10 15:10:00,46.27,59.89,116.92,78.15
2025-01-10 15:15:00,47.35,58.61,126.38,115.54
2025-01-10 15:20:00,47.55,61.24,98.3,109.45
2025-01-10 15:25:00,47.67,48.89,145.38,96.92
2025-01-10 15:30:00,48.62,53.63,64.34,94.04
2025-01-10 15:35:00,51.38,49.36,118.26,96.18
2025-01-10 15:40:00,53.4,52.68,142.82,100.15
2025-01-10 15:45:00,45.83,61.09,92.72,86.1
2025-01-10 15:50:00,43.11,55.65,128.0,75.02
2025-01-10 15:55:00,43.97,70.64,106.38,120.5
2025-01-10 16:00:00,46.79,56.16,112.62,93.06
2025-01-10 16:05:00,47.52,55.36,138.92,103.01
2025-01-10 16:10:00,45.48,55.64,123.96,105.14
2025-01-10 16:15:00,42.9,51.17,79.31,105.8
2025-01-10 16:20:00,47.15,54.65,100.47,78.87
2025-01-10 16:25:00,50.39,61.77,139.51,69.83
2025-01-10 16:30:00,52.5,55.68,128.98,89.4
2025-01-10 16:35:00,46.79,50.24,154.96,107.12
2025-01-10 16:40:00,47.56,49.45,153.65,86.9
2025-01-10 16:45:00,45.05,52.3,113.16,93.61
2025-01-10 16:50:00,49.57,55.44,170.06,138.29
2025-01-10 16:55:00,45.54,62.16,120.49,66.78
2025-01-10 17:00:00,52.7,46.96,100.75,86.41
2025-01-10 17:05:00,40.95,53.08,107.33,134.14
2025-01-10 17:10:00,48.13,55.87,74.87,99.2
2025-01-10 17:15:00,51.49,44.0,152.14,87.29
2025-01-10 17:20:00,50.95,50.0,151.9,121.04
2025-01-10 17:25:00,63.55,50.92,99.69,100.99
2025-01-10 17:30:00,51.88,50.22,115.44,93.73
2025-01-10 17:35:00,45.16,56.15,121.91,103.46
2025-01-10 17:40:00,49.75,54.04,100.79,88.15
2025-01-10 17:45:00,41.4,51.67,84.9,81.69
2025-01-10 17:50:00,49.93,57.57,115.79,97.96
2025-01-10 17:55:00,46.22,65.34,113.58,81.8
2025-01-10 18:00:00,55.01,64.84,112.23,100.19
2025-01-10 18:05:00,47.73,43.46,124.45,106.38
2025-01-10 18:10:00,49.95,58.46,148.59,115.36
2025-01-10 18:15:00,47.4,53.93,113.94,120.3
2025-01-10 18:20:00,59.33,55.93,123.41,92.7
2025-01-10 18:25:00,49.08,52.61,134.54,108.99
2025-01-10 18:30:00,59.89,55.71,131.08,108.87
2025-01-10 18:35:00,54.85,55.91,107.71,105.9
2025-01-10 18:40:00,53.24,51.53,121.93,91.37
2025-01-10 18:45:00,52.73,49.62,130.95,81.49
2025-01-10 18:50:00,52.9,52.31,97.43,109.04
2025-01-10 18:55:00,41.34,56.41,145.27,69.28
2025-01-10 19:00:00,49.64,58.59,148.63,95.18
2025-01-10 19:05:00,55.31,60.12,105.54,54.03
2025-01-10 19:10:00,50.89,52.03,123.87,75.94
2025-01-10 19:15:00,44.16,56.7,132.85,84.21
2025-01-10 19:20:00,50.97,60.78,109.09,119.74
2025-01-10 19:25:00,59.8,61.99,129.63,112.39
2025-01-10 19:30:00,57.57,54.65,123.27,90.03
2025-01-10 19:35:00,51.07,53.67,90.64,113.13
2025-01-10 19:40:00,56.19,56.15,129.18,115.98
2025-01-10 19:45:00,49.65,48.1,98.0,97.11
2025-01-10 19:50:00,43.01,53.84,138.78,75.08
2025-01-10 19:55:00,46.96,59.47,106.58,96.26
2025-01-10 20:00:00,59.45,58.85,116.77,98.24
2025-01-10 20:05:00,50.31,53.38,147.45,77.82
2025-01-10 20:10:00,50.52,56.31,129.93,106.61
2025-01-10 20:15:00,50.28,50.05,98.41,105.04
2025-01-10 20:20:00,61.35,59.22,99.7,108.01
2025-01-10 20:25:00,60.01,54.53,108.01,105.02
2025-01-10 20:30:00,63.03,53.34,127.89,113.14
2025-01-10 20:35:00,51.19,52.83,127.17,96.77
2025-01-10 20:40:00,53.51,54.62,103.14,103.63
2025-01-10 20:45:00,44.5,52.31,96.66,92.84
2025-01-10 20:50:00,59.52,58.95,125.63,89.48
2025-01-10 20:55:00,46.35,52.63,116.36,124.09
2025-01-10 21:00:00,53.32,64.56,163.14,63.21
2025-01-10 21:05:00,46.8,63.79,120.73,115.78
2025-01-10 21:10:00,49.39,49.65,156.29,88.83
2025-01-10 21:15:00,48.2,55.42,96.59,86.5
2025-01-10 21:20:00,49.4,51.1,88.54,104.71
2025-01-10 21:25:00,49.79,53.04,97.6,73.19
2025-01-10 21:30:00,49.79,67.01,143.78,85.31
2025-01-10 21:35:00,56.75,53.15,155.12,84.72
2025-01-10 21:40:00,47.11,57.16,104.36,96.01
2025-01-10 21:45:00,53.79,58.25,110.79,85.53
2025-01-10 21:50:00,58.83,49.0,96.62,128.82
2025-01-10 21:55:00,50.22,49.87,83.77,132.35
2025-01-10 22:00:00,49.25,47.76,134.37,63.6
2025-01-10 22:05:00,51.73,49.68,124.46,109.8
2025-01-10 22:10:00,58.83,37.9,120.21,115.46
2025-01-10 22:15:00,53.96,58.27,92.0,109.77
2025-01-10 22:20:00,50.38,67.33,152.8,88.15
2025-01-10 22:25:00,55.51,55.89,109.93,95.61
2025-01-10 22:30:00,47.62,46.5,130.67,86.53
2025-01-10 22:35:00,56.59,51.14,90.91,92.44
2025-01-10 22:40:00,55.28,52.25,116.19,78.22
2025-01-10 22:45:00,51.75,48.89,125.83,97.93
2025-01-10 22:50:00,49.14,60.16,126.54,72.95
2025-01-10 22:55:00,48.95,59.86,123.09,96.4
2025-01-10 23:00:00,56.11,48.07,129.89,77.53
2025-01-10 23:05:00,59.63,59.35,97.39,103.72
2025-01-10 23:10:00,50.35,64.16,123.95,87.77
2025-01-10 23:15:00,55.88,66.42,122.28,105.23
2025-01-10 23:20:00,43.2,72.19,124.63,119.47
2025-01-10 23:25:00,50.76,49.59,121.45,128.61
2025-01-10 23:30:00,53.58,71.95,94.54,54.5
2025-01-10 23:35:00,49.24,52.87,93.64,84.98
2025-01-10 23:40:00,49.16,51.45,75.71,94.54
2025-01-10 23:45:00,50.55,56.96,136.35,108.29
2025-01-10 23:50:00,55.4,51.51,136.55,70.29
2025-01-10 23:55:00,53.05,57.39,136.87,82.32
2025-01-11 00:00:00,42.85,47.08,126.14,102.35
2025-01-11 00:05:00,43.48,53.57,77.34,101.53
2025-01-11 00:10:00,51.1,62.71,99.47,106.8
2025-01-11 00:15:00,56.48,54.66,123.41,107.99
2025-01-11 00:20:00,40.5,55.85,122.71,106.09
2025-01-11 00:25:00,51.79,57.85,115.55,103.49
2025-01-11 00:30:00,51.71,62.02,127.38,101.0
2025-01-11 00:35:00,61.33,45.07,120.23,111.97
2025-01-11 00:40:00,52.51,58.51,122.42,59.69
2025-01-11 00:45:00,56.4,53.39,107.22,127.8
2025-01-11 00:50:00,55.25,56.0,139.64,60.32
2025-01-11 00:55:00,43.94,61.36,111.38,80.58
2025-01-11 01:00:00,58.48,47.83,93.39,95.92
2025-01-11 01:05:00,55.77,48.92,104.58,112.11
2025-01-11 01:10:00,57.28,43.39,113.03,46.09
2025-01-11 01:15:00,74.42,51.71,139.88,99.49
2025-01-11 01:20:00,44.42,62.98,119.15,114.26
2025-01-11 01:25:00,63.51,54.28,116.28,117.9
2025-01-11 01:30:00,53.5,46.96,95.03,87.45
2025-01-11 01:35:00,56.43,52.09,135.71,94.58
2025-01-11 01:40:00,54.81,46.07,106.96,88.91
2025-01-11 01:45:00,52.97,48.25,118.0,92.93
2025-01-11 01:50:00,52.29,57.33,149.6,81.43
2025-01-11 01:55:00,56.84,47.96,130.18,83.99
2025-01-11 02:00:00,47.65,61.68,87.43,107.82
2025-01-11 02:05:00,59.04,54.57,84.61,102.37
2025-01-11 02:10:00,53.26,55.51,118.71,108.85
2025-01-11 02:15:00,49.74,53.33,95.75,103.85
2025-01-11 02:20:00,53.19,59.64,132.97,112.68
2025-01-11 02:25:00,61.78,59.7,120.85,115.81
2025-01-11 02:30:00,52.86,57.01,123.31,68.65
2025-01-11 02:35:00,57.38,58.39,105.87,84.62
2025-01-11 02:40:00,51.99,53.73,154.83,95.84
2025-01-11 02:45:00,59.48,58.25,176.85,99.59
2025-01-11 02:50:00,59.17,52.97,114.43,87.94
2025-01-11 02:55:00,65.03,55.01,127.06,116.42
2025-01-11 03:00:00,54.96,53.35,121.95,135.64
2025-01-11 03:05:00,59.24,52.26,114.81,103.35
2025-01-11 03:10:00,56.43,50.87,103.36,101.52
2025-01-11 03:15:00,62.47,57.81,98.3,115.29
2025-01-11 03:20:00,52.45,62.86,97.29,66.41
2025-01-11 03:25:00,59.82,62.03,128.1,100.51
2025-01-11 03:30:00,55.17,47.46,109.61,117.62
2025-01-11 03:35:00,55.87,62.74,68.43,88.42
2025-01-11 03:40:00,56.7,53.09,128.9,77.92
2025-01-11 03:45:00,57.55,58.6,119.23,96.66
2025-01-11 03:50:00,55.76,49.56,146.93,98.91
2025-01-11 03:55:00,57.47,55.85,127.46,83.64
2025-01-11 04:00:00,64.33,56.88,90.43,137.73
2025-01-11 04:05:00,61.42,46.09,75.41,91.38
2025-01-11 04:10:00,60.89,58.65,105.61,79.23
2025-01-11 04:15:00,54.32,63.08,107.5,98.31
2025-01-11 04:20:00,52.2,53.95,138.86,116.34
